timestamp,value,representation,battery_level,patient,Date,Time
2022-06-24 16:28:24,0,screen_on,0.8600000143051147,U0691849531,2022-06-24,16:28:24
2022-06-24 16:29:23,1,screen_off,0.8500000238418579,U0691849531,2022-06-24,16:29:23
2022-06-24 16:29:25,0,screen_on,0.8500000238418579,U0691849531,2022-06-24,16:29:25
2022-06-24 16:29:31,1,screen_off,0.8500000238418579,U0691849531,2022-06-24,16:29:31
2022-06-24 16:29:41,2,locked,0.8500000238418579,U0691849531,2022-06-24,16:29:41
2022-06-24 16:30:37,3,unlocked,0.8500000238418579,U0691849531,2022-06-24,16:30:37
2022-06-24 16:30:38,0,screen_on,0.8500000238418579,U0691849531,2022-06-24,16:30:38
2022-06-24 16:36:40,1,screen_off,0.8399999737739563,U0691849531,2022-06-24,16:36:40
2022-06-24 16:36:50,2,locked,0.8399999737739563,U0691849531,2022-06-24,16:36:50
2022-06-24 16:37:29,3,unlocked,0.8500000238418579,U0691849531,2022-06-24,16:37:29
2022-06-24 16:37:30,0,screen_on,0.8500000238418579,U0691849531,2022-06-24,16:37:30
2022-06-24 16:37:41,1,screen_off,0.8500000238418579,U0691849531,2022-06-24,16:37:41
2022-06-24 16:37:51,2,locked,0.8500000238418579,U0691849531,2022-06-24,16:37:51
2022-06-24 16:38:53,3,unlocked,0.8500000238418579,U0691849531,2022-06-24,16:38:53
2022-06-24 16:38:54,0,screen_on,0.8500000238418579,U0691849531,2022-06-24,16:38:54
2022-06-24 17:17:06,1,screen_off,0.699999988079071,U0691849531,2022-06-24,17:17:06
2022-06-24 17:17:07,0,screen_on,0.699999988079071,U0691849531,2022-06-24,17:17:07
2022-06-24 17:17:23,1,screen_off,0.699999988079071,U0691849531,2022-06-24,17:17:23
2022-06-24 17:17:33,2,locked,0.6899999976158142,U0691849531,2022-06-24,17:17:33
2022-06-24 17:19:38,3,unlocked,0.6899999976158142,U0691849531,2022-06-24,17:19:38
2022-06-24 17:19:39,0,screen_on,0.6899999976158142,U0691849531,2022-06-24,17:19:39
2022-06-24 17:36:15,1,screen_off,0.8600000143051147,U0691849531,2022-06-24,17:36:15
2022-06-24 17:36:25,2,locked,0.8600000143051147,U0691849531,2022-06-24,17:36:25
2022-06-24 17:36:59,3,unlocked,0.8600000143051147,U0691849531,2022-06-24,17:36:59
2022-06-24 17:37:00,0,screen_on,0.8600000143051147,U0691849531,2022-06-24,17:37:00
2022-06-24 17:41:41,1,screen_off,0.8999999761581421,U0691849531,2022-06-24,17:41:41
2022-06-24 17:41:51,2,locked,0.8999999761581421,U0691849531,2022-06-24,17:41:51
2022-06-24 17:43:29,3,unlocked,0.9100000262260436,U0691849531,2022-06-24,17:43:29
2022-06-24 17:43:30,0,screen_on,0.9100000262260436,U0691849531,2022-06-24,17:43:30
2022-06-24 17:51:05,1,screen_off,0.949999988079071,U0691849531,2022-06-24,17:51:05
2022-06-24 17:51:15,2,locked,0.949999988079071,U0691849531,2022-06-24,17:51:15
2022-06-24 17:53:34,3,unlocked,0.949999988079071,U0691849531,2022-06-24,17:53:34
2022-06-24 17:53:35,0,screen_on,0.949999988079071,U0691849531,2022-06-24,17:53:35
2022-06-24 17:53:46,1,screen_off,0.949999988079071,U0691849531,2022-06-24,17:53:46
2022-06-24 17:53:56,2,locked,0.949999988079071,U0691849531,2022-06-24,17:53:56
2022-06-24 17:54:15,3,unlocked,0.949999988079071,U0691849531,2022-06-24,17:54:15
2022-06-24 17:54:16,0,screen_on,0.949999988079071,U0691849531,2022-06-24,17:54:16
2022-06-24 17:57:26,1,screen_off,0.949999988079071,U0691849531,2022-06-24,17:57:26
2022-06-24 17:57:32,0,screen_on,0.949999988079071,U0691849531,2022-06-24,17:57:32
2022-06-24 17:57:37,1,screen_off,0.949999988079071,U0691849531,2022-06-24,17:57:37
2022-06-24 17:57:47,2,locked,0.949999988079071,U0691849531,2022-06-24,17:57:47
2022-06-24 17:58:17,3,unlocked,0.949999988079071,U0691849531,2022-06-24,17:58:17
2022-06-24 17:58:18,0,screen_on,0.949999988079071,U0691849531,2022-06-24,17:58:18
2022-06-24 17:58:27,1,screen_off,0.949999988079071,U0691849531,2022-06-24,17:58:27
2022-06-24 17:58:33,0,screen_on,0.949999988079071,U0691849531,2022-06-24,17:58:33
2022-06-24 17:58:37,1,screen_off,0.949999988079071,U0691849531,2022-06-24,17:58:37
2022-06-24 17:58:47,2,locked,0.949999988079071,U0691849531,2022-06-24,17:58:47
2022-06-24 17:59:28,3,unlocked,0.949999988079071,U0691849531,2022-06-24,17:59:28
2022-06-24 17:59:29,0,screen_on,0.949999988079071,U0691849531,2022-06-24,17:59:29
2022-06-24 18:13:38,1,screen_off,0.9100000262260436,U0691849531,2022-06-24,18:13:38
2022-06-24 18:13:48,2,locked,0.9100000262260436,U0691849531,2022-06-24,18:13:48
2022-06-24 18:13:55,3,unlocked,0.9100000262260436,U0691849531,2022-06-24,18:13:55
2022-06-24 18:13:56,0,screen_on,0.9100000262260436,U0691849531,2022-06-24,18:13:56
2022-06-24 18:13:59,1,screen_off,0.9100000262260436,U0691849531,2022-06-24,18:13:59
2022-06-24 18:14:04,0,screen_on,0.9100000262260436,U0691849531,2022-06-24,18:14:04
2022-06-24 18:14:09,2,locked,0.9100000262260436,U0691849531,2022-06-24,18:14:09
2022-06-24 18:14:44,3,unlocked,0.8999999761581421,U0691849531,2022-06-24,18:14:44
2022-06-24 18:14:45,0,screen_on,0.8999999761581421,U0691849531,2022-06-24,18:14:45
2022-06-24 18:14:54,1,screen_off,0.8999999761581421,U0691849531,2022-06-24,18:14:54
2022-06-24 18:14:55,0,screen_on,0.8999999761581421,U0691849531,2022-06-24,18:14:55
2022-06-24 18:14:58,1,screen_off,0.8999999761581421,U0691849531,2022-06-24,18:14:58
2022-06-24 18:15:00,0,screen_on,0.8999999761581421,U0691849531,2022-06-24,18:15:00
2022-06-24 18:15:49,1,screen_off,0.8899999856948853,U0691849531,2022-06-24,18:15:49
2022-06-24 18:15:59,2,locked,0.8899999856948853,U0691849531,2022-06-24,18:15:59
2022-06-24 18:17:06,3,unlocked,0.8899999856948853,U0691849531,2022-06-24,18:17:06
2022-06-24 18:17:07,0,screen_on,0.8899999856948853,U0691849531,2022-06-24,18:17:07
2022-06-24 18:17:24,1,screen_off,0.8899999856948853,U0691849531,2022-06-24,18:17:24
2022-06-24 18:17:34,2,locked,0.8899999856948853,U0691849531,2022-06-24,18:17:34
2022-06-24 18:18:48,3,unlocked,0.8799999952316284,U0691849531,2022-06-24,18:18:48
2022-06-24 18:18:49,0,screen_on,0.8799999952316284,U0691849531,2022-06-24,18:18:49
2022-06-24 18:19:16,1,screen_off,0.8799999952316284,U0691849531,2022-06-24,18:19:16
2022-06-24 18:19:26,2,locked,0.8799999952316284,U0691849531,2022-06-24,18:19:26
2022-06-24 18:19:28,3,unlocked,0.8799999952316284,U0691849531,2022-06-24,18:19:28
2022-06-24 18:19:29,0,screen_on,0.8799999952316284,U0691849531,2022-06-24,18:19:29
2022-06-24 18:21:04,1,screen_off,0.8700000047683716,U0691849531,2022-06-24,18:21:04
2022-06-24 18:21:14,2,locked,0.8700000047683716,U0691849531,2022-06-24,18:21:14
2022-06-24 18:21:36,3,unlocked,0.8700000047683716,U0691849531,2022-06-24,18:21:36
2022-06-24 18:21:37,0,screen_on,0.8700000047683716,U0691849531,2022-06-24,18:21:37
2022-06-24 18:23:05,1,screen_off,0.8600000143051147,U0691849531,2022-06-24,18:23:05
2022-06-24 18:23:06,0,screen_on,0.8600000143051147,U0691849531,2022-06-24,18:23:06
2022-06-24 18:23:11,1,screen_off,0.8600000143051147,U0691849531,2022-06-24,18:23:11
2022-06-24 18:23:17,0,screen_on,0.8600000143051147,U0691849531,2022-06-24,18:23:17
2022-06-24 18:24:00,1,screen_off,0.8500000238418579,U0691849531,2022-06-24,18:24:00
2022-06-24 18:24:10,2,locked,0.8500000238418579,U0691849531,2022-06-24,18:24:10
2022-06-24 18:24:16,3,unlocked,0.8500000238418579,U0691849531,2022-06-24,18:24:16
2022-06-24 18:24:17,0,screen_on,0.8500000238418579,U0691849531,2022-06-24,18:24:17
2022-06-24 18:24:18,1,screen_off,0.8500000238418579,U0691849531,2022-06-24,18:24:18
2022-06-24 18:24:28,2,locked,0.8500000238418579,U0691849531,2022-06-24,18:24:28
2022-06-24 18:24:40,3,unlocked,0.8500000238418579,U0691849531,2022-06-24,18:24:40
2022-06-24 18:24:41,0,screen_on,0.8500000238418579,U0691849531,2022-06-24,18:24:41
2022-06-24 18:25:02,1,screen_off,0.8399999737739563,U0691849531,2022-06-24,18:25:02
2022-06-24 18:25:03,0,screen_on,0.8399999737739563,U0691849531,2022-06-24,18:25:03
2022-06-24 18:25:04,1,screen_off,0.8399999737739563,U0691849531,2022-06-24,18:25:04
2022-06-24 18:25:12,2,locked,0.8399999737739563,U0691849531,2022-06-24,18:25:12
2022-06-24 18:25:23,3,unlocked,0.8399999737739563,U0691849531,2022-06-24,18:25:23
2022-06-24 18:25:24,0,screen_on,0.8399999737739563,U0691849531,2022-06-24,18:25:24
2022-06-24 18:26:39,1,screen_off,0.8299999833106995,U0691849531,2022-06-24,18:26:39
2022-06-24 18:26:40,0,screen_on,0.8299999833106995,U0691849531,2022-06-24,18:26:40
2022-06-24 18:26:41,1,screen_off,0.8299999833106995,U0691849531,2022-06-24,18:26:41
2022-06-24 18:26:51,2,locked,0.8299999833106995,U0691849531,2022-06-24,18:26:51
2022-06-24 18:27:04,3,unlocked,0.8299999833106995,U0691849531,2022-06-24,18:27:04
2022-06-24 18:27:05,0,screen_on,0.8299999833106995,U0691849531,2022-06-24,18:27:05
2022-06-24 18:27:13,1,screen_off,0.8299999833106995,U0691849531,2022-06-24,18:27:13
2022-06-24 18:27:23,2,locked,0.8299999833106995,U0691849531,2022-06-24,18:27:23
2022-06-24 18:27:36,3,unlocked,0.8299999833106995,U0691849531,2022-06-24,18:27:36
2022-06-24 18:27:37,0,screen_on,0.8299999833106995,U0691849531,2022-06-24,18:27:37
2022-06-24 18:27:39,1,screen_off,0.8299999833106995,U0691849531,2022-06-24,18:27:39
2022-06-24 18:27:49,2,locked,0.8299999833106995,U0691849531,2022-06-24,18:27:49
2022-06-24 18:28:26,3,unlocked,0.8299999833106995,U0691849531,2022-06-24,18:28:26
2022-06-24 18:28:27,0,screen_on,0.8299999833106995,U0691849531,2022-06-24,18:28:27
2022-06-24 18:28:35,1,screen_off,0.8299999833106995,U0691849531,2022-06-24,18:28:35
2022-06-24 18:28:38,0,screen_on,0.8299999833106995,U0691849531,2022-06-24,18:28:38
2022-06-24 18:29:13,1,screen_off,0.8199999928474426,U0691849531,2022-06-24,18:29:13
2022-06-24 18:29:23,2,locked,0.8199999928474426,U0691849531,2022-06-24,18:29:23
2022-06-24 18:29:32,3,unlocked,0.8199999928474426,U0691849531,2022-06-24,18:29:32
2022-06-24 18:29:33,0,screen_on,0.8199999928474426,U0691849531,2022-06-24,18:29:33
2022-06-24 18:29:36,1,screen_off,0.8199999928474426,U0691849531,2022-06-24,18:29:36
2022-06-24 18:29:46,2,locked,0.8199999928474426,U0691849531,2022-06-24,18:29:46
2022-06-24 18:30:13,3,unlocked,0.8199999928474426,U0691849531,2022-06-24,18:30:13
2022-06-24 18:30:14,0,screen_on,0.8199999928474426,U0691849531,2022-06-24,18:30:14
2022-06-24 18:30:17,1,screen_off,0.8199999928474426,U0691849531,2022-06-24,18:30:17
2022-06-24 18:30:27,2,locked,0.8199999928474426,U0691849531,2022-06-24,18:30:27
2022-06-24 18:30:48,3,unlocked,0.8199999928474426,U0691849531,2022-06-24,18:30:48
2022-06-24 18:30:49,0,screen_on,0.8199999928474426,U0691849531,2022-06-24,18:30:49
2022-06-24 18:44:51,1,screen_off,0.7599999904632568,U0691849531,2022-06-24,18:44:51
2022-06-24 18:45:01,2,locked,0.7599999904632568,U0691849531,2022-06-24,18:45:01
2022-06-24 18:45:36,3,unlocked,0.7599999904632568,U0691849531,2022-06-24,18:45:36
2022-06-24 18:45:37,0,screen_on,0.7599999904632568,U0691849531,2022-06-24,18:45:37
2022-06-24 19:02:07,1,screen_off,0.6899999976158142,U0691849531,2022-06-24,19:02:07
2022-06-24 19:02:17,2,locked,0.6899999976158142,U0691849531,2022-06-24,19:02:17
2022-06-24 19:02:37,3,unlocked,0.6800000071525574,U0691849531,2022-06-24,19:02:37
2022-06-24 19:02:38,0,screen_on,0.6800000071525574,U0691849531,2022-06-24,19:02:38
2022-06-24 19:38:21,1,screen_off,0.5,U0691849531,2022-06-24,19:38:21
2022-06-24 19:38:25,0,screen_on,0.4900000095367431,U0691849531,2022-06-24,19:38:25
2022-06-24 19:38:26,1,screen_off,0.4900000095367431,U0691849531,2022-06-24,19:38:26
2022-06-24 19:38:27,0,screen_on,0.4900000095367431,U0691849531,2022-06-24,19:38:27
2022-06-24 19:50:50,1,screen_off,0.4600000083446502,U0691849531,2022-06-24,19:50:50
2022-06-24 19:51:00,2,locked,0.4600000083446502,U0691849531,2022-06-24,19:51:00
2022-06-24 19:51:29,3,unlocked,0.4600000083446502,U0691849531,2022-06-24,19:51:29
2022-06-24 19:51:30,0,screen_on,0.4600000083446502,U0691849531,2022-06-24,19:51:30
2022-06-24 19:53:55,1,screen_off,0.4699999988079071,U0691849531,2022-06-24,19:53:55
2022-06-24 19:54:05,2,locked,0.4699999988079071,U0691849531,2022-06-24,19:54:05
2022-06-24 19:54:15,3,unlocked,0.4699999988079071,U0691849531,2022-06-24,19:54:15
2022-06-24 19:54:16,0,screen_on,0.4699999988079071,U0691849531,2022-06-24,19:54:16
2022-06-24 19:57:00,1,screen_off,0.4799999892711639,U0691849531,2022-06-24,19:57:00
2022-06-24 19:57:10,2,locked,0.4799999892711639,U0691849531,2022-06-24,19:57:10
2022-06-24 19:57:37,3,unlocked,0.4799999892711639,U0691849531,2022-06-24,19:57:37
2022-06-24 19:57:38,0,screen_on,0.4799999892711639,U0691849531,2022-06-24,19:57:38
2022-06-24 19:58:29,1,screen_off,0.4799999892711639,U0691849531,2022-06-24,19:58:29
2022-06-24 19:58:39,2,locked,0.4799999892711639,U0691849531,2022-06-24,19:58:39
2022-06-24 19:59:34,3,unlocked,0.4900000095367431,U0691849531,2022-06-24,19:59:34
2022-06-24 19:59:35,0,screen_on,0.4900000095367431,U0691849531,2022-06-24,19:59:35
2022-06-24 19:59:37,1,screen_off,0.4900000095367431,U0691849531,2022-06-24,19:59:37
2022-06-24 19:59:47,2,locked,0.4900000095367431,U0691849531,2022-06-24,19:59:47
2022-06-24 20:00:42,3,unlocked,0.4900000095367431,U0691849531,2022-06-24,20:00:42
2022-06-24 20:00:43,0,screen_on,0.4900000095367431,U0691849531,2022-06-24,20:00:43
2022-06-24 20:00:49,1,screen_off,0.4900000095367431,U0691849531,2022-06-24,20:00:49
2022-06-24 20:00:51,0,screen_on,0.4900000095367431,U0691849531,2022-06-24,20:00:51
2022-06-24 20:02:24,1,screen_off,0.5,U0691849531,2022-06-24,20:02:24
2022-06-24 20:02:34,2,locked,0.5,U0691849531,2022-06-24,20:02:34
2022-06-24 20:03:21,3,unlocked,0.5,U0691849531,2022-06-24,20:03:21
2022-06-24 20:03:22,0,screen_on,0.5,U0691849531,2022-06-24,20:03:22
2022-06-24 20:04:05,1,screen_off,0.5099999904632568,U0691849531,2022-06-24,20:04:05
2022-06-24 20:04:15,2,locked,0.5099999904632568,U0691849531,2022-06-24,20:04:15
2022-06-24 20:11:43,3,unlocked,0.5400000214576721,U0691849531,2022-06-24,20:11:43
2022-06-24 20:11:44,0,screen_on,0.5400000214576721,U0691849531,2022-06-24,20:11:44
2022-06-24 20:14:51,1,screen_off,0.550000011920929,U0691849531,2022-06-24,20:14:51
2022-06-24 20:14:54,0,screen_on,0.550000011920929,U0691849531,2022-06-24,20:14:54
2022-06-24 20:15:00,1,screen_off,0.550000011920929,U0691849531,2022-06-24,20:15:00
2022-06-24 20:15:01,2,locked,0.550000011920929,U0691849531,2022-06-24,20:15:01
2022-06-24 20:15:47,3,unlocked,0.5600000023841858,U0691849531,2022-06-24,20:15:47
2022-06-24 20:15:48,0,screen_on,0.5600000023841858,U0691849531,2022-06-24,20:15:48
2022-06-24 20:26:58,1,screen_off,0.5400000214576721,U0691849531,2022-06-24,20:26:58
2022-06-24 20:26:59,0,screen_on,0.5400000214576721,U0691849531,2022-06-24,20:26:59
2022-06-24 20:27:13,1,screen_off,0.5400000214576721,U0691849531,2022-06-24,20:27:13
2022-06-24 20:27:23,2,locked,0.5400000214576721,U0691849531,2022-06-24,20:27:23
2022-06-24 20:27:54,3,unlocked,0.5400000214576721,U0691849531,2022-06-24,20:27:54
2022-06-24 20:27:55,0,screen_on,0.5400000214576721,U0691849531,2022-06-24,20:27:55
2022-06-24 20:29:46,1,screen_off,0.5600000023841858,U0691849531,2022-06-24,20:29:46
2022-06-24 20:29:56,2,locked,0.5600000023841858,U0691849531,2022-06-24,20:29:56
2022-06-24 20:30:24,3,unlocked,0.5600000023841858,U0691849531,2022-06-24,20:30:24
2022-06-24 20:30:25,0,screen_on,0.5600000023841858,U0691849531,2022-06-24,20:30:25
2022-06-24 20:32:10,1,screen_off,0.5600000023841858,U0691849531,2022-06-24,20:32:10
2022-06-24 20:32:17,0,screen_on,0.5600000023841858,U0691849531,2022-06-24,20:32:17
2022-06-24 20:33:49,1,screen_off,0.5600000023841858,U0691849531,2022-06-24,20:33:49
2022-06-24 20:33:59,2,locked,0.5600000023841858,U0691849531,2022-06-24,20:33:59
2022-06-24 20:35:33,3,unlocked,0.5600000023841858,U0691849531,2022-06-24,20:35:33
2022-06-24 20:35:34,0,screen_on,0.5600000023841858,U0691849531,2022-06-24,20:35:34
2022-06-24 20:37:50,1,screen_off,0.5400000214576721,U0691849531,2022-06-24,20:37:50
2022-06-24 20:38:00,2,locked,0.5400000214576721,U0691849531,2022-06-24,20:38:00
2022-06-24 20:39:53,3,unlocked,0.5400000214576721,U0691849531,2022-06-24,20:39:53
2022-06-24 20:39:54,0,screen_on,0.5400000214576721,U0691849531,2022-06-24,20:39:54
2022-06-24 20:40:07,1,screen_off,0.5400000214576721,U0691849531,2022-06-24,20:40:07
2022-06-24 20:40:17,2,locked,0.5400000214576721,U0691849531,2022-06-24,20:40:17
2022-06-24 20:41:36,3,unlocked,0.5400000214576721,U0691849531,2022-06-24,20:41:36
2022-06-24 20:41:37,0,screen_on,0.5400000214576721,U0691849531,2022-06-24,20:41:37
2022-06-24 20:41:48,1,screen_off,0.5400000214576721,U0691849531,2022-06-24,20:41:48
2022-06-24 20:41:59,2,locked,0.5400000214576721,U0691849531,2022-06-24,20:41:59
2022-06-24 20:45:23,3,unlocked,0.5299999713897705,U0691849531,2022-06-24,20:45:23
2022-06-24 20:45:24,0,screen_on,0.5299999713897705,U0691849531,2022-06-24,20:45:24
2022-06-24 20:45:27,1,screen_off,0.5299999713897705,U0691849531,2022-06-24,20:45:27
2022-06-24 20:45:37,2,locked,0.5299999713897705,U0691849531,2022-06-24,20:45:37
2022-06-24 20:45:52,3,unlocked,0.5299999713897705,U0691849531,2022-06-24,20:45:52
2022-06-24 20:45:53,0,screen_on,0.5299999713897705,U0691849531,2022-06-24,20:45:53
2022-06-24 20:45:55,1,screen_off,0.5299999713897705,U0691849531,2022-06-24,20:45:55
2022-06-24 20:46:05,2,locked,0.5299999713897705,U0691849531,2022-06-24,20:46:05
2022-06-24 20:51:49,3,unlocked,0.5299999713897705,U0691849531,2022-06-24,20:51:49
2022-06-24 20:51:50,0,screen_on,0.5299999713897705,U0691849531,2022-06-24,20:51:50
2022-06-24 20:52:14,1,screen_off,0.5199999809265137,U0691849531,2022-06-24,20:52:14
2022-06-24 20:52:24,2,locked,0.5199999809265137,U0691849531,2022-06-24,20:52:24
2022-06-24 20:55:10,3,unlocked,0.5199999809265137,U0691849531,2022-06-24,20:55:10
2022-06-24 20:55:11,0,screen_on,0.5199999809265137,U0691849531,2022-06-24,20:55:11
2022-06-24 20:56:35,1,screen_off,0.5099999904632568,U0691849531,2022-06-24,20:56:35
2022-06-24 20:56:44,0,screen_on,0.5099999904632568,U0691849531,2022-06-24,20:56:44
2022-06-24 20:57:20,1,screen_off,0.5099999904632568,U0691849531,2022-06-24,20:57:20
2022-06-24 20:57:30,2,locked,0.5099999904632568,U0691849531,2022-06-24,20:57:30
2022-06-24 21:00:13,3,unlocked,0.5099999904632568,U0691849531,2022-06-24,21:00:13
2022-06-24 21:00:14,0,screen_on,0.5099999904632568,U0691849531,2022-06-24,21:00:14
2022-06-24 21:00:25,1,screen_off,0.5099999904632568,U0691849531,2022-06-24,21:00:25
2022-06-24 21:00:35,2,locked,0.5099999904632568,U0691849531,2022-06-24,21:00:35
2022-06-24 21:02:28,3,unlocked,0.5,U0691849531,2022-06-24,21:02:28
2022-06-24 21:02:29,0,screen_on,0.5,U0691849531,2022-06-24,21:02:29
2022-06-24 21:02:55,1,screen_off,0.5,U0691849531,2022-06-24,21:02:55
2022-06-24 21:03:05,2,locked,0.5,U0691849531,2022-06-24,21:03:05
2022-06-24 21:06:53,3,unlocked,0.5,U0691849531,2022-06-24,21:06:53
2022-06-24 21:06:54,0,screen_on,0.5,U0691849531,2022-06-24,21:06:54
2022-06-24 21:07:03,1,screen_off,0.5,U0691849531,2022-06-24,21:07:03
2022-06-24 21:07:13,2,locked,0.5,U0691849531,2022-06-24,21:07:13
2022-06-24 21:17:14,3,unlocked,0.4900000095367431,U0691849531,2022-06-24,21:17:14
2022-06-24 21:17:15,0,screen_on,0.4900000095367431,U0691849531,2022-06-24,21:17:15
2022-06-24 21:17:33,1,screen_off,0.4900000095367431,U0691849531,2022-06-24,21:17:33
2022-06-24 21:17:43,2,locked,0.4799999892711639,U0691849531,2022-06-24,21:17:43
2022-06-24 21:35:33,3,unlocked,0.4699999988079071,U0691849531,2022-06-24,21:35:33
2022-06-24 21:35:34,0,screen_on,0.4699999988079071,U0691849531,2022-06-24,21:35:34
2022-06-24 21:36:45,1,screen_off,0.4699999988079071,U0691849531,2022-06-24,21:36:45
2022-06-24 21:36:55,2,locked,0.4699999988079071,U0691849531,2022-06-24,21:36:55
2022-06-24 21:41:04,3,unlocked,0.4699999988079071,U0691849531,2022-06-24,21:41:04
2022-06-24 21:41:05,1,screen_off,0.4699999988079071,U0691849531,2022-06-24,21:41:05
2022-06-24 21:41:15,2,locked,0.4699999988079071,U0691849531,2022-06-24,21:41:15
2022-06-24 21:41:31,3,unlocked,0.4600000083446502,U0691849531,2022-06-24,21:41:31
2022-06-24 21:41:32,0,screen_on,0.4600000083446502,U0691849531,2022-06-24,21:41:32
2022-06-24 21:42:23,1,screen_off,0.449999988079071,U0691849531,2022-06-24,21:42:23
2022-06-24 21:42:33,2,locked,0.449999988079071,U0691849531,2022-06-24,21:42:33
2022-06-24 21:43:46,3,unlocked,0.449999988079071,U0691849531,2022-06-24,21:43:46
2022-06-24 21:43:47,0,screen_on,0.449999988079071,U0691849531,2022-06-24,21:43:47
2022-06-24 21:43:50,1,screen_off,0.449999988079071,U0691849531,2022-06-24,21:43:50
2022-06-24 21:44:00,2,locked,0.449999988079071,U0691849531,2022-06-24,21:44:00
2022-06-24 21:45:48,3,unlocked,0.449999988079071,U0691849531,2022-06-24,21:45:48
2022-06-24 21:45:49,0,screen_on,0.449999988079071,U0691849531,2022-06-24,21:45:49
2022-06-24 21:45:59,1,screen_off,0.449999988079071,U0691849531,2022-06-24,21:45:59
2022-06-24 21:46:09,2,locked,0.449999988079071,U0691849531,2022-06-24,21:46:09
2022-06-24 21:47:33,3,unlocked,0.449999988079071,U0691849531,2022-06-24,21:47:33
2022-06-24 21:47:34,0,screen_on,0.449999988079071,U0691849531,2022-06-24,21:47:34
2022-06-24 21:47:52,1,screen_off,0.449999988079071,U0691849531,2022-06-24,21:47:52
2022-06-24 21:48:02,2,locked,0.4399999976158142,U0691849531,2022-06-24,21:48:02
2022-06-24 21:49:23,3,unlocked,0.4399999976158142,U0691849531,2022-06-24,21:49:23
2022-06-24 21:49:24,0,screen_on,0.4399999976158142,U0691849531,2022-06-24,21:49:24
2022-06-24 21:49:43,1,screen_off,0.4399999976158142,U0691849531,2022-06-24,21:49:43
2022-06-24 21:49:53,2,locked,0.4399999976158142,U0691849531,2022-06-24,21:49:53
2022-06-24 21:50:57,3,unlocked,0.4399999976158142,U0691849531,2022-06-24,21:50:57
2022-06-24 21:50:58,0,screen_on,0.4399999976158142,U0691849531,2022-06-24,21:50:58
2022-06-24 21:51:46,1,screen_off,0.4300000071525574,U0691849531,2022-06-24,21:51:46
2022-06-24 21:51:56,2,locked,0.4300000071525574,U0691849531,2022-06-24,21:51:56
2022-06-24 21:52:54,3,unlocked,0.4300000071525574,U0691849531,2022-06-24,21:52:54
2022-06-24 21:52:55,0,screen_on,0.4300000071525574,U0691849531,2022-06-24,21:52:55
2022-06-24 21:52:58,1,screen_off,0.4300000071525574,U0691849531,2022-06-24,21:52:58
2022-06-24 21:53:08,2,locked,0.4300000071525574,U0691849531,2022-06-24,21:53:08
2022-06-24 21:56:57,3,unlocked,0.4300000071525574,U0691849531,2022-06-24,21:56:57
2022-06-24 21:56:58,0,screen_on,0.4300000071525574,U0691849531,2022-06-24,21:56:58
2022-06-24 21:58:06,1,screen_off,0.4199999868869781,U0691849531,2022-06-24,21:58:06
2022-06-24 21:58:16,2,locked,0.4199999868869781,U0691849531,2022-06-24,21:58:16
2022-06-24 21:58:45,3,unlocked,0.4199999868869781,U0691849531,2022-06-24,21:58:45
2022-06-24 21:58:46,0,screen_on,0.4199999868869781,U0691849531,2022-06-24,21:58:46
2022-06-24 22:00:44,1,screen_off,0.4199999868869781,U0691849531,2022-06-24,22:00:44
2022-06-24 22:00:54,2,locked,0.4199999868869781,U0691849531,2022-06-24,22:00:54
2022-06-24 22:01:04,3,unlocked,0.4199999868869781,U0691849531,2022-06-24,22:01:04
2022-06-24 22:01:05,0,screen_on,0.4199999868869781,U0691849531,2022-06-24,22:01:05
2022-06-24 22:01:36,1,screen_off,0.4199999868869781,U0691849531,2022-06-24,22:01:36
2022-06-24 22:01:46,2,locked,0.4199999868869781,U0691849531,2022-06-24,22:01:46
2022-06-24 22:02:09,3,unlocked,0.4099999964237213,U0691849531,2022-06-24,22:02:09
2022-06-24 22:02:10,0,screen_on,0.4099999964237213,U0691849531,2022-06-24,22:02:10
2022-06-24 22:07:32,1,screen_off,0.4000000059604645,U0691849531,2022-06-24,22:07:32
2022-06-24 22:07:42,2,locked,0.4000000059604645,U0691849531,2022-06-24,22:07:42
2022-06-24 22:09:56,3,unlocked,0.4000000059604645,U0691849531,2022-06-24,22:09:56
2022-06-24 22:09:57,0,screen_on,0.4000000059604645,U0691849531,2022-06-24,22:09:57
2022-06-24 22:17:44,1,screen_off,0.3799999952316284,U0691849531,2022-06-24,22:17:44
2022-06-24 22:17:54,2,locked,0.3799999952316284,U0691849531,2022-06-24,22:17:54
2022-06-24 22:22:27,3,unlocked,0.3799999952316284,U0691849531,2022-06-24,22:22:27
2022-06-24 22:22:28,0,screen_on,0.3799999952316284,U0691849531,2022-06-24,22:22:28
2022-06-24 22:23:20,1,screen_off,0.3700000047683716,U0691849531,2022-06-24,22:23:20
2022-06-24 22:23:30,2,locked,0.3700000047683716,U0691849531,2022-06-24,22:23:30
2022-06-24 22:26:42,3,unlocked,0.3700000047683716,U0691849531,2022-06-24,22:26:42
2022-06-24 22:26:43,0,screen_on,0.3700000047683716,U0691849531,2022-06-24,22:26:43
2022-06-24 22:26:54,1,screen_off,0.3700000047683716,U0691849531,2022-06-24,22:26:54
2022-06-24 22:27:04,2,locked,0.3700000047683716,U0691849531,2022-06-24,22:27:04
2022-06-24 22:28:24,3,unlocked,0.3700000047683716,U0691849531,2022-06-24,22:28:24
